location,image_description,text,translated_text,id
Bottom,A cartoon character with a shocked expression and the word 'BRUH' written below it.,BRUH,BRUH,image_ben_1407.png
Top,"A crow is standing on the edge of a water pot, looking into it. The pot has very little water at the bottom.",যাহ্! ভাঙা এবার আমি কিভাবে জল খাবো...,Damn! How will I drink water now that it's broken...,image_ben_595.png
Bottom,"A crow is standing on the edge of a water pot, looking into it. The pot has very little water at the bottom. The crow is thinking about how to get the water.",সব পাথর তো মूस*মানরা নিয়ে পালিয়ে গেছে।,All the stones have been taken away by the mice.,image_ben_595.png
Top part of image,"An installation art piece with many flip-flops on a wall, and signs in Hindi in the background.",KILLING FARMERS,KILLING FARMERS,image_ben_581.png
Bottom part of image,"A man sitting in a chair, looking at the camera.","""এটা দুর্গাপূজো হচ্ছে নাকি,হিন্দুধর্মের অপমানের
সাথে বেগমের রাজনৈতিক এজেন্ডা চলছে...""
একদম ধরতে পারবেন না.","""Is this Durga Puja or is Begum's political agenda of insulting Hinduism going on...""
You won't be able to catch it at all.",image_ben_581.png
Top,A cartoon man is bending over and looking at his shoe with a confused and angry expression.,"দেখি এরকম বাজে গন্ধ বেরচ্ছে কেন,
জুতোটার নিচ থেকে!",Let's see why such a bad smell is coming from under the shoe!,image_ben_4966.jpg
Bottom,"A close-up of a shoe, with a picture of a woman's face inside it.",,,image_ben_4966.jpg
Top,"The text ""I have two moods"" is displayed on a white background.",I have two moods,I have two moods,image_ben_3204.png
Bottom Left,"The left half of the image shows a man's face smiling, with text in Bengali below it.","এতগুলো ক্লাস
করতে ভালো
লাগে না,কিছু
ক্যানসেল কর","I don't like attending so many classes, cancel some.",image_ben_3204.png
Bottom Right,"The right half of the image shows the same man's face with a more serious expression, with text in Bengali below it.","মাত্র একটা ক্লাস
করতে ভার্সিটি
যেতে
হবে?ক্যানসেল কর",Have to go to university for just one class? Cancel it.,image_ben_3204.png
Top left,A woman with dark hair smiling brightly.,"Fans love
for the
Barcelona",Fans love for Barcelona,image_ben_4755.jpg
Top right,A man smiling with two women hugging him.,FC Bayern Munich,FC Bayern Munich,image_ben_4755.jpg
Bottom center,"A close-up of two women smiling, with a man behind them.","Barcelona's
dream to win
UCL 2020",Barcelona's dream to win UCL 2020,image_ben_4755.jpg
Top,"Three women standing in front of a building, two in saris and one bent over.",যেগুলো এই  প্রজন্মে  কাটা সম্ভব নয়.....,These are impossible to cut in this generation.....,image_ben_4027.jpg
Middle,"Two women in saris standing, one in blue and one in red, with text overlay.",এনাদের সিল,Their seal,image_ben_4027.jpg
Bottom,An industrial factory with smoke billowing from the stacks.,পশ্চিমবঙ্গের নতুন শিল্পাঞ্চলের ফিতে,The ribbon cutting of new industrial areas in West Bengal,image_ben_4027.jpg
Top right corner,A green hashtag symbol with Bangla text inside.,#ভ্রমিত,#misled,image_ben_4027.jpg
top left,A man wearing glasses is sitting on a couch. He appears to be in distress.,"এই মাসে অনেক খরচ
হয়েছে শপিং খরচ
দিতে পারব না!","This month too much expense
has happened, cannot afford
shopping expenses!",image_ben_4741.jpg
top right,A woman in a red saree is holding a candle and looking down sadly.,"তাহলে এই মাসে ছুবে
দেবো না",Then this month I will not touch,image_ben_4741.jpg
bottom left,"A man wearing glasses is sitting on a couch, looking upset.","ইয়ে মানে কখন শপিং
যাবে তাড়াতাড়ি বলো","So when will the shopping
going, tell me quickly",image_ben_4741.jpg
Top,Text on a white background with a profile picture and name of the person who posted it.,Farina Tanna was tagged in a post.,Farina Tanna was tagged in a post.,image_ben_7248.jpg
Profile Picture,A person's face is partially visible with blood stains on their face and hand.,,,image_ben_7248.jpg
User Name,,Arafat Ramim,Arafat Ramim,image_ben_7248.jpg
Post Time,,1 hour ago,1 hour ago,image_ben_7248.jpg
Main Text,"The text describes an attack on girls and students in Dhanmondi and Jigatola areas, urging people to resist. It also mentions the possibility of closing Facebook and other social media.","জিগাতোলা-ধানমন্ডি এরিয়ায় এবং এর আশেপাশে যারা আছেন, প্লিজ ভাই আপনারা এগিয়ে যান আমাদের ভাইবোন গুলার উপর হামলা হচ্ছে হামলায় স্পট ডেড হচ্ছে, মেয়েরা শারীরিক ভাবে নির্যাতন হচ্ছে, ছাত্রদের আহত করা হচ্ছে আপনারা কেও আশে পাশে থাকলে তাদের নিয়ে প্রতিরোধ করুন।
সম্ভবত ফেসবুক সহ অন্যান্য সামাজিক যোগাযোগ মাধ্যম বন্ধ করে দেওয়া হবে
সবাই #ভিপিএন ডাউনলোড করে রাখেন আর যে এখান থেকে পারেন খবর ছড়িয়ে দেন!...See More","For those who are in and around the Jigatola-Dhanmondi area, please brothers, come forward. Our brothers and sisters are being attacked. People are dying on the spot during the attacks. Girls are being physically abused. Students are being injured. If anyone is nearby, please come forward and resist them.
It is likely that Facebook and other social media will be shut down.
Everyone download #VPN and spread the news from wherever you can! ...See More",image_ben_7248.jpg
Reactions,Thumbs up and crying emoji with the number 20 next to them.,20,20,image_ben_7248.jpg
Comment and Share Icons,Icons representing a comment and a share action.,,,image_ben_7248.jpg
Top image,A red Calvin Klein underwear with a hammer and sickle symbol on it.,Calvin Klein,Calvin Klein,image_ben_218.png
Bottom image,"A man speaking, with text overlayed on the right side.",শুধু রাজ্য কেন. দেশ কেনু চাঁদ কেন. আমার জাঙ্গিয়াতে ও কমরেড থাকবে.,"Why only kingdom. Why country, why moon. Comrade will remain in my underwear.",image_ben_218.png
Bottom text,"Text in red, with a white outline and shadow, written in a stylized font.",লাল সেলাম...,Red Salute...,image_ben_218.png
Top left,A man and a woman embracing. The man is wearing sunglasses and a scarf. The woman is wearing a white dress.,দেব আরেকটু নিচে যাবি?,Will you go down a little bit?,image_ben_7260.jpg
Top right,A man wearing sunglasses and a scarf is looking at a woman.,কেন?,Why?,image_ben_7260.jpg
Middle left,A woman wearing a white dress and a man wearing sunglasses and a scarf. The woman's hand is visible with red nail polish.,নিচে মধু আছে!,There is honey below!,image_ben_7260.jpg
Middle,OVODRO MEMES logo.,OVODRO MEMES,OVODRO MEMES,image_ben_7260.jpg
Bottom,"A man crying intensely, holding his head in his hands.","নতুন তাহ,বলে দিলেই পাতাতি কিন্তু কলতে দিবি লা। মদুল নাম কেন বললি?","Even if you say yes, you will not let me into the room. Why did you say Mydul's name?",image_ben_7260.jpg
Top,"The text ""WHO IS KILLING"" is displayed in large red block letters. Below this, in large blue block letters, the text ""OUR SCIENTISTS"" is displayed.",WHO IS KILLING OUR SCIENTISTS,WHO IS KILLING OUR SCIENTISTS,image_ben_230.png
Bottom Left,A portrait of an elderly Indian woman wearing glasses and a sari.,,,image_ben_230.png
Bottom Middle Left,A portrait of a young Indian man wearing a collared shirt and an ID badge.,,,image_ben_230.png
Bottom Middle,A portrait of a young Indian man wearing glasses and a light blue collared shirt.,,,image_ben_230.png
Bottom Middle Right,A black and white portrait of a distinguished-looking Indian man in a suit and tie.,,,image_ben_230.png
Bottom Right,"A portrait of an Indian man with a tilak on his forehead, smiling.",,,image_ben_230.png
Top text,"Text in white with a black outline, in Bengali.",প্রতিটি মুসলিম মেয়ে হিন্দু ছেলের বিয়ে করা উচিত,Every Muslim girl should marry a Hindu boy,image_ben_556.png
Middle text,Logo of a person with a book and text next to it in English.,The Political Bro,The Political Bro,image_ben_556.png
Bottom text,"Text in yellow in Bengali, superimposed on a picture of Amir Khan.",কারণ এটাই আ.তঙ্ক বাদদের প্রোডাকশন বন্ধ করার একমাত্র বিজ্ঞানসম্মত পদ্ধতি।,Because this is the only scientific method to stop the production of a.tanka baders.,image_ben_556.png
Top,Top text box contains Bengali text.,সৌরভ গাঙ্গুলী মানে,Sourav Ganguly means,image_ben_7506.jpg
Center,A man in a white cricket uniform with a blue cap labelled 'INDIA' is raising his arms.,,,image_ben_7506.jpg
Bottom,Bottom text box contains Bengali text.,আমাদের ভারতের গর্ব,Pride of our India,image_ben_7506.jpg
Top left,A man in a black t-shirt is touching a woman's belly.,,,image_ben_3760.jpg
Top right,A woman in a red and yellow saree is showing her belly.,,,image_ben_3760.jpg
Bottom,A man in a yellow shirt is holding a large piece of cooked mutton.,এই হলো 20 KG রেয়াজী MUTTON...,This is 20 KG Reyaji MUTTON...,image_ben_3760.jpg
Top,A man with glasses smiling and holding a pen.,এই দেব হ্যারির টিম ইংল্যান্ড তো জিতে গেল।,This Dev Harry's team England won.,image_ben_7512.jpg
Bottom,A man smiling with a fiery background.,"আসলে সুইডেনের লোক তো দেখেনি
পরান যায় জ্বলিয়া রে
দেখলে আমাকে ওদের টিমে
হারিকানের বারোটা বাজাতে","Actually, they haven't seen Swedish people.
My soul burns with desire.
If they see me, they will beat my team badly.",image_ben_7512.jpg
Top part,"A cartoon duck, likely Donald Duck, is shown in bed with a tired and unenthusiastic expression. He is wearing pajamas and is under a blue blanket.",সবাই কতো ভালো রেজাল্ট করে!,Everyone gets such good results!,image_ben_7274.jpg
Bottom part,"The same cartoon duck is shown in bed, but this time facing away from the viewer, seemingly trying to sleep. The text below implies a lack of concern about others' academic performance.","তাতে আমার কি
আমি তো বই-ই পড়ি না","So what about me?
I don't even read books",image_ben_7274.jpg
Bottom right corner,The text 'OVO DRO MEMES' is written in white cursive font in the bottom right corner of the meme.,OVO DRO MEMES,OVO DRO MEMES,image_ben_7274.jpg
Top text block,"Text in Bengali, asking about eye treatment in Dubai.","চোখের চিকিৎসা করাতে দুবাই
যাচ্ছে ভাইপো","Nephew is going to Dubai for
eye treatment",image_ben_224.png
Bottom text block,"Text in Bengali, questioning if eye treatment is not available under the Swasthya Sathi card in West Bengal.","আচ্ছা স্বাস্থ্য সাথী কার্ডে
চোখের চিকিৎসা হয় না
পশ্চিমবঙ্গে ?","Well, under the Swasthya Sathi card,
is eye treatment not available
in West Bengal?",image_ben_224.png
Top left,A man in a suit jacket looks at a woman. Text is overlayed.,তুমি খুব সুন্দর,You are very beautiful,image_ben_7513.jpg
Top right,A woman with curly hair looks away from a man. Text is overlayed.,thank u,thank u,image_ben_7513.jpg
Middle,"A close-up of a woman's face looking at a man's face, with glowing lights in the background. Text is overlayed.",তোমার চোখে এক অপরূপ মায়া আছে,There is a unique magic in your eyes,image_ben_7513.jpg
Bottom left,A man's back is shown as he looks at a woman. Text is overlayed.,ovodro,ovodro,image_ben_7513.jpg
Bottom right,A woman with curly hair and a sad expression looks away. Text is overlayed.,"মুখে হাসি মনে দোয়া।
চোখ আমার সুন্দর बाल
সবি তোমার দুচার তাল","A smile on the face, blessings in the heart.
My eyes are beautiful hair
Everything is your rhythm",image_ben_7513.jpg
Top,A screenshot from Facebook showing a post by Saswati Nath.,"সোজা কথা, যে দলে বাঙালি নেই, সেই দলের প্রতি আমার কোনো আবেগ, মোহ, ভালোবাসা কিছুই নেই। আর পাকিস্তান হারলেও কি, না হারলেও কি, উর্দু-হিন্দি দিনের শেষে আমি-দুঃখে মিশে একাকার, বাঙালি সেখানে পয়সা-আবেগ-সময় খরচ করা শুকনৌ আর্টি। এই ধরনের ক্রিকেট খেলা দেখে বাঙালির আগামী প্রজন্ম কী শেখে? হিন্দুস্তানের হয়ে ভাড়া খাট্টা আর বসে ফ্রি সাম্প্রদায়িকতা!","Simply put, I have no emotion, attachment, or love for any team that does not have Bengalis. And whether Pakistan wins or loses, Urdu-Hindi are indistinguishable from me in joy and sorrow. Bengalis there are artists who spend money-emotion-time carelessly. What will the next generation of Bengalis learn from watching this kind of cricket? They will work for Hindustan and become free communalists!",image_ben_543.png
Bottom,A man with glasses and a mustache speaking into a microphone. He is wearing a suit and tie. The text is in Bengali.,"পূর্ব দিকে তাকিয়ে দেখ বাংলাদেশ দেখা যাচ্ছে, বাংলাদেশে চলে যা। ওখানে সব বাঙালি প্লেয়াররা খেলা করে।","Look towards the east, you can see Bangladesh, go to Bangladesh. All Bengali players play there.",image_ben_543.png
Top,Text written in Bengali and English over a background of a beach scene.,যখন তার outfit Ranveer পরে নেয় ...,When she wears Ranveer's outfit...,image_ben_3775.jpg
Bottom,"A woman in a floral top and golden bikini bottom sitting on a rustic chair by the sea, with another woman in a bikini behind her.",,,image_ben_3775.jpg
Top,"Four images of babies yawning and looking tired. The top text is in Bengali and says ""My condition when Mom tells me to study!""",মা বই পড়তে বললে আমার যেরকম অবস্থা হয়!,My condition when Mom tells me to study!,image_ben_7261.jpg
Top left,A baby yawning while lying down and wrapped in a blue blanket.,,,image_ben_7261.jpg
Top right,A baby yawning with its arms raised and eyes closed.,,,image_ben_7261.jpg
Bottom left,A baby yawning while wrapped in a beige knitted blanket.,,,image_ben_7261.jpg
Bottom right,A baby yawning while lying down wrapped in a white blanket.,,,image_ben_7261.jpg
Middle,Logo for 'ovodro memes'.,OVO DRO MEMES,OVO DRO MEMES,image_ben_7261.jpg
Top,Text in Bengali on a purple background.,সৌরভ গাঙ্গুলি মানে,Sourav Ganguly means,image_ben_7507.jpg
Middle,"A man in a blue cricket jersey, wearing a blue cap, looking to the right with a serious expression.",,,image_ben_7507.jpg
Bottom,Text in Bengali on a purple background.,দাদা ক্যাপ্টেন,Dada Captain,image_ben_7507.jpg
Top Banner,"A notification banner with an exclamation mark and the text ""Emergency alert: Extreme"".","Emergency alert:
Extreme","Emergency alert:
Extreme",image_ben_3749.jpg
Bottom Text,"A woman in a sari with her mouth open in an exaggerated expression, implying shock or surprise.",মোবাইলের থেকে সুন্দর ভাইব্রেটর আর কিছু হতে পারে না...,There can be no vibrator more beautiful than a mobile...,image_ben_3749.jpg
top left,"A doge dog wearing a flower crown and a long wig, as if dressed as a woman.",আমি মা হতে পারব না,I cannot be a mother,image_ben_4026.jpg
top right,"Two doge dogs, one dressed as a bride with a veil and the other with a black wig.","আরে চিন্তা করিস না
সবকিছু ঠিক হয়ে যাবে
তাতে কি
বাচ্চা দওক নিবি","Don't worry
Everything will be fine
So what
Will you take the child",image_ben_4026.jpg
bottom left,A doge dog wearing a jacket.,আমি বাবা হতে পারব না,I cannot be a father,image_ben_4026.jpg
bottom right,"Three doge dogs. The one on the left is screaming, the middle one is smiling and wearing a blue bandana, and the one on the right is looking to the side.","তো তুমি এটা
আগে বলবা না
তুই বাবা হতে না পারলে
কি হয়ছে।আমরা আছি তো
ইচ্ছি মেশিন দিয়ে
বাবা হওয়া যায় না","Why didn't you say this
before
If you can't be a father
What happened, we are here
It's not possible to become a father with a wish machine",image_ben_4026.jpg
Top left,"A man with a red bandana and beard is on the phone, looking stressed.","বাবু, চলো একদিন সেক্স করি আমরা","Baby, let's have sex one day",image_ben_4998.jpg
Top right,"A woman with a pink top and pigtails is on the phone, looking amused.","ফেসবুকের পাসওয়ার্ড টা বলো তো এখনি, তবেই দেব","Tell me your Facebook password right now, then I will give it",image_ben_4998.jpg
Middle left,"The same man from the top left panel, now crying while holding his phone.",,,image_ben_4998.jpg
Middle right,"The same man from the top left panel, crying while holding his phone.",,,image_ben_4998.jpg
Bottom left,"The woman from the top right panel is on the phone, looking impatient.",কী হলো? দাও তাড়াতাড়ি,What happened? Give it quickly,image_ben_4998.jpg
Bottom right,"The man from the middle panels is on the phone, looking resigned.",সোজাসুজি ভাবে বললেই তো সেক্স করবে না,"If you just say it directly, they won't have sex",image_ben_4998.jpg
Top part of the image,A black and white portrait of Subhas Chandra Bose wearing a cap and glasses.,He is the silent guardian,He is the silent guardian,image_ben_4754.jpg
Bottom part of the image,A black and white image of Subhas Chandra Bose in uniform walking with a group of soldiers.,a watchful protector,a watchful protector,image_ben_4754.jpg
Top,Shah Rukh Khan is looking at someone from the side.,"আচ্ছা লক্ষণ তুই কি তোর
বো কে বিশ্বাস করিস..?","Hey Lakshman, do you believe your brother?",image_ben_3985.jpg
Middle,"A group of young people, possibly friends, are interacting outdoors. One person with long hair and a leather jacket is speaking animatedly.","হ্যাঁ, নিজের যৌবন তো সবাই
বিশ্বাস করে রাম দাদা....","Yes, everyone believes their own youth, Ram Dada....",image_ben_3985.jpg
Bottom,Shah Rukh Khan is looking surprised at someone.,সবাই করতে পারেনা রে লক্ষণ....,"Not everyone can do it, Lakshman....",image_ben_3985.jpg
Top text,Text in Bengali about the Battle of Plassey and Mir Jafar.,"পলাশির যুদ্ধক্ষেত্রে মীরজাফর
পাল্টি খাবার পর",After Mir Jafar changed sides on the battlefield of Plassey,image_ben_1374.png
Middle text,"Bengali text with an asterisk, likely referring to a character's name.",*সিরাজউদ্দৌলা,*Sirajuddaula,image_ben_1374.png
Bottom text,Bengali text on the image describing a person's predicament.,"ব্যাটা,আমাকে শত্রুর মুখে
একা ফেলে ভেগেছে","Fellow, he has fled leaving me alone in the face of the enemy",image_ben_1374.png
top left,A smiling man with dark hair wearing a suit and tie.,If I die,If I die,image_ben_4967.jpg
top right,"A man with dark hair wearing a suit and tie, hands clasped in front of him.",Don't cry,Don't cry,image_ben_4967.jpg
bottom left,"A man with dark hair smiling broadly, wearing a suit jacket over a white shirt.","just look at the sky
and say","just look at the sky
and say",image_ben_4967.jpg
bottom right,"A man in a police uniform with a shaved head, holding a blue object and speaking.","mar gaya
motherchod","died
motherchod",image_ben_4967.jpg
Top left,"A cartoon police officer with a red bandana and a beard, wearing a navy uniform and holding a baton.",কী ব্যাপার মেয়েটিকে মারছেন কেন?,"What's the matter, why are you hitting the girl?",image_ben_4973.jpg
Top right,"A cartoon man with a beard and a red shirt, looking annoyed, standing next to a cartoon woman in a yellow and white sari, also looking annoyed.","স্যার, মেয়েটি একটা চোর, আমার pocket মেরে পালাচ্ছিল","Sir, the girl is a thief, she was running away after pickpocketing me.",image_ben_4973.jpg
Middle left,The same cartoon police officer from the top left panel.,"তারপরও একটা মেয়েকে আপনি মারতে পারেন না, মেয়েটিকে এখনি ছেড়ে দিন","Even so, you cannot hit a girl, release the girl immediately.",image_ben_4973.jpg
Middle right,The same cartoon man and woman from the top right panel.,একজন পুলিশ হয়ে আপনি  এরকম বলছেন কেন?,Why are you saying this as a police officer?,image_ben_4973.jpg
Bottom left,The same cartoon police officer from the top left panel.,কারণ পুলিশেরlyerdais চোরের প্রতি পিরিত,Because the police are always fond of thieves.,image_ben_4973.jpg
Bottom right,The same cartoon man and woman from the top right panel.,,,image_ben_4973.jpg
Top,Text in large yellow font on a dark red background.,ট্যাগ রিমুভ করা হয়,Tag is removed,image_ben_3211.png
Middle,Text in smaller white font on a dark red background.,"দ্বাদশ পর্যন্ত টপার, মেধাবী, ফাস্ট বয়, না  ি , তুখোড় ছাত্রদের
ট্যাগ অত্যন্ত যত্নের সাথে তুলে ফেলা হয়
জগন্নাথ বিশ্ববিদ্যালয় শাখা","From twelfth grade toppers, talented, fast boy, nerd, bright students
The tag is carefully removed
Jagannath University Branch",image_ben_3211.png
Bottom,Text in white font on a dark red background with a faint image of a building.,"আমাদের সেবা সমূহ
মিড
সিজি অনমন
সি.টি
কুইজ","Our services
Mid
CGi Onmon
CT
Quiz",image_ben_3211.png
Top,A blue road sign with white text.,THIS ROAD IS,THIS ROAD IS,image_ben_1360.png
Middle,A blue road sign with white text.,MAINTAINED,MAINTAINED,image_ben_1360.png
Bottom,A blue road sign with white text and a white paper with Bengali text pasted on it.,"BY ""বাংলা মদ""
পাওয়া যায় !!","BY ""Bengal Alcohol""
Is available !!",image_ben_1360.png
Middle,"The image shows two Indian dignitaries. The one on the left is Pranab Mukherjee, former President of India, wearing a white kurta and a black vest. He is receiving an award scroll tied with a ribbon from the dignitary on the right. The dignitary on the right is Ram Nath Kovind, the current President of India, wearing a dark suit. He is smiling. Both are in a formal setting, likely an award ceremony. The text ""R.I.P."" is prominently displayed in blue with a 3D effect in the lower center of the image.",R.I.P.,R.I.P.,image_ben_1348.png
Bottom,"The bottom part of the image contains text in white against a black background. The text reads ""Sir Pranab Mukherjee (1935-2020)"", indicating the passing of Sir Pranab Mukherjee and providing his birth and death years.","Sir Pranab Mukherjee
(1935-2020)","Sir Pranab Mukherjee
(1935-2020)",image_ben_1348.png
Top,Text on a white background.,এখনকার দিনে জয়শ্রীর আম ভক্তদের দাংখা দেখে কোমরভ দাদু রা,"Seeing the devotion of Jashri's fans these days, Grandpa Da",image_ben_4783.jpg
Bottom,A cartoon of a fat man sitting on a chair holding a phone.,তোদের মতো যুবক বয়সে আমি খুবই করতাম,"In my youth like you, I used to do it a lot",image_ben_4783.jpg
Top Text,Text in Bengali and English on a dark background. The Bengali text reads 'বাঙাল দের রেগে যাওয়া is normal'. The English part is 'is normal'.,বাঙাল দের রেগে যাওয়া is normal,Bengalis getting angry is normal,image_ben_3239.png
Middle Text,Text in Bengali and English on a dark background. The Bengali text reads 'কিন্তু ঘটি দের রেগে যাওয়া.....'. The English part is '.....'.,কিন্তু ঘটি দের রেগে যাওয়া.....,But Ghoti getting angry.....,image_ben_3239.png
Bottom Text,"Text in Bengali on a dark background. The text reads 'উrivar, Tuku ""ghati gorom""'.","উrivar, Tuku ""ghati gorom""","Uribaba, Tuku ""Ghoti is heated""",image_ben_3239.png
Top left corner,A logo with letters NK and text MUSIC & STUDIO,NK MUSIC & STUDIO,NK MUSIC & STUDIO,image_ben_4797.jpg
Top middle,A framed picture on the wall showing a desert landscape with cacti and mountains,,,image_ben_4797.jpg
Left side,"A cartoon man with short black hair, wearing a blue shirt, smiling and gesturing with his hand.",,,image_ben_4797.jpg
Center,"A young woman with long dark hair, red lipstick, wearing a pink swimsuit and handcuffs around her wrists connected by a chain across her chest.",,,image_ben_4797.jpg
Right side,"A cartoon man with short black hair in a ponytail, wearing an orange shirt, looking to the side with a smile.",,,image_ben_4797.jpg
Top right corner,A window with open wooden shutters revealing a glimpse of green trees outside.,,,image_ben_4797.jpg
Top,text at the top of the image,"*CM , HS CANCELLED*","*CM , HS CANCELLED*",image_ben_4218.jpg
Left Image,A picture of Will Smith looking directly at the camera with a slight frown.,"কষ্ট করে
পড়াশোনা
করা স্টুডেন্ট **",Student who studies hard **,image_ben_4218.jpg
Right Image,"A picture of Leonardo DiCaprio holding a drink and looking distressed, with a boutonnière on his lapel.","মাধ্যমিকে বেশি নম্বর
পেয়ে সায়েন্সের কোন
বাল বিচি না জেনেও
সায়েন্স নিয়ে ৮০-৯০%
মার্কস পাবে বোঝার পর**","After understanding that they will get 80-90%
marks in science without knowing
any science subjects, just by
getting more marks in secondary**",image_ben_4218.jpg
top left,The meme shows two women yelling and pointing at a white cat sitting at a table with a plate of food. The text in this part of the meme is in Bengali.,"বাড়ি থেকে না বেরোতে
পেয়ে পাগলের মত
আচরণ হয়ে
যাওয়া লোকজন",People who have gone mad due to not being able to go out of the house,image_ben_5106.jpg
top right,The meme shows two women yelling and pointing at a white cat sitting at a table with a plate of food. The text in this part of the meme is in Bengali.,"ক্র্যাশ টপার যে
বাড়িতে বসে দিনরাত
বই পড়া আর
লকডাউন এর
মধ্যে পার্থক্য বুঝতে
পারছে না","A topper who is sitting at home day and night
reading books and
cannot understand the difference
between lockdown",image_ben_5106.jpg
bottom left,A woman with blonde hair is yelling with her mouth wide open and tears streaming down her face. Another woman with dark hair is pointing at something off-camera with an aggressive expression.,,,image_ben_5106.jpg
bottom right,"A white cat is sitting at a table, looking disgusted at a plate of salad. A person's hand is visible, holding a fork and knife near the cat.",,,image_ben_5106.jpg
Top,"A middle-aged man with glasses and a yellow robe is speaking to a class, with a chalkboard in the background.",লক্ষ্মীর ভান্ডার কাকে বলে ?,What is Laxmi Bhandar called?,image_ben_741.png
Middle,"Three young men are looking down, with the middle one looking surprised.",শিল্প কারখানা এবং ১০ বছর সমস্ত চাকরির নিয়োগ বন্ধ করে দিয়ে বাড়ির পুরুষদের অন্য রাজ্যে ভিক্ষা করতে পাঠিয়ে,Closing down all industries and jobs for 10 years and sending the men of the house to beg in other states,image_ben_741.png
Bottom,"Three young men are looking at something off-camera, with the leftmost one covering his mouth.",মহিলাদের হাতে ৫০০ টাকা গুঁজে দেওয়াকেই লক্ষ্মীর ভান্ডার বলে স্যার.,"Giving 500 rupees to women is called Laxmi Bhandar, sir.",image_ben_741.png
top image,"A woman in a white shirt and jeans is speaking at a podium, with a red backdrop and a circular black mark around her hand.",,,image_ben_999.png
bottom image,"A man with a bandana, heavy eye makeup, and a thumb-up gesture is shown with a ""REC"" icon and a battery indicator.",Samajh Rahe Ho? Samajh Rahe Ho Aap?,Do you understand? Do you understand?,image_ben_999.png
top header,"Two words in Bengali at the top of the image, 'Afghanistan' and 'India', separated by a white space.","আফগানিস্তান
ভারতে","Afghanistan
India",image_ben_755.png
top left image,"A group of people, including women and men, with the Taliban flag, are gathered in a street. Some men are holding rifles.","থ.
'যা হওয়ার শরিয়ত আইন মেনে হবে'
,
তালিবান জঙ্গীগোষ্ঠীর মুখপত্র
জাvidুল্লা মুজাহিদি
09:44 AM Aug 18, 2021
বাংলা","Th.
'Whatever happens will be according to Sharia law'
,
Taliban militant group's mouthpiece
Javidullah Mujahidi
09:44 AM Aug 18, 2021
Bangla",image_ben_755.png
top right image 1,"A man in a white turban and traditional religious attire is speaking at a podium, looking towards the right side of the image.","কাশ্মীর
",KASHMIR,image_ben_755.png
top right image 2,"A man in a white turban and traditional religious attire is speaking at a podium, looking towards the right side of the image. Text below him is in Urdu.","ভারতের মুসলিমরা তালিবানকে
",India's Muslims are Talibani,image_ben_755.png
top right image 3,"A man in a white turban and traditional religious attire is speaking at a podium, looking towards the right side of the image. Text below him is in Urdu.","""ইসলাম জানায়"" বিতর্কিত বয়ান আল
ইন্ডিয়া মুসলিম পার্সোনাল ল বোর্ডের
মুখপত্র মাওলানা সাজ্জাদ
03:37 PM Aug 18, 2021","""Islam says"" controversial statement Al
India Muslim Personal Law Board's
Spokesperson Maulana Sajjad
03:37 PM Aug 18, 2021",image_ben_755.png
top right image 4,"A picture shows a group of men in traditional attire, including turbans, gathered together.","তথ্য
দেশের প্রতিটি জেলায় শরিয়তি
আদালত তৈরির ভাবনা আল ইন্ডিয়া
মুসলিম পার্সোনাল ল'বোর্ডের","INFORMATION
Talibani thought of creating Sharia
courts in every district of the country
Muslim Personal Law Board",image_ben_755.png
top right image 5,"A man in a white shirt and glasses is speaking, looking towards the left of the image.","Updated Jul 8, 2018, 08:00 PM IST","Updated Jul 8, 2018, 08:00 PM IST",image_ben_755.png
top right image 6,"A man in a white shirt and glasses is speaking, looking towards the left of the image.","Zee News
দেশের শরিয়ত আদালত খোলার
প্রস্তাবকে সমর্থন করলেন প্রাক্তন
উপরাষ্ট্রপতি হামিদ আনসারি","Zee News
Supported the proposal to open Sharia courts
Former Vice President Hamid Ansari",image_ben_755.png
top right image 7,"A man in a white shirt and glasses is speaking, looking towards the left of the image.","Updated: Jul 12, 2018, 09:19 PM IST","Updated: Jul 12, 2018, 09:19 PM IST",image_ben_755.png
middle image,"A man with dark hair and a beard, wearing a dark jacket, is looking directly at the camera with a serious expression. The background is blurred and appears to be indoors.",THE POLITICAL BRO,THE POLITICAL BRO,image_ben_755.png
bottom text,Yellow text with a black outline is displayed over a dark image of a man.,"ভারতে থাকা তালিবানের অবৈধ সন্তানরাও
আফগানিস্তানের মতো ৫০ টাকার পেট্রোল पांडे
খুঁজে দেওয়ার পরিকল্পনা করছে।",Taliban's illegal offspring living in India are also planning to provide Rs 50 petrol in search of Afghanistan.,image_ben_755.png
top image,A woman in a red and yellow sari looking towards the viewer.,বিয়ের পর কি প্রেম পাপ ???,Is love a sin after marriage???,image_ben_7705.jpg
comment section,A comment on a post with a profile picture of Rabindranath Tagore.,"রবীন্দ্রনাথ ঠাকুর
yes","Rabindranath Tagore
yes",image_ben_7705.jpg
bottom text,"A man with glasses, laughing heartily.",ও দাদু মেয়েদের কী বিয়ের আগেই বৌদি বলা হয় নাকি?,"O grandpa, aren't girls called 'boudi' before marriage?",image_ben_7705.jpg
Top banner,Green banner with white text,WhatsApp এর Status এগুলো দেখলে মনে হয়,"If you see these WhatsApp statuses, it feels like",image_ben_3563.jpg
